Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.003s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.002s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.003s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.003s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.001s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE6/TC-1 USD FE6,,,,2019-08-27 18:01:25,2019-08-27 18:01:26,0.494s,PASSED
random = new java.util.Random(),,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.001s,PASSED
compareHighestValueFsaDeathVsAddccMin = 6250000,,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(MAX_VALUE - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 18:01:25,2019-08-27 18:01:26,0.228s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.001s,PASSED
println(parseResponse),,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.000s,PASSED
println(attributes),,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.000s,PASSED
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.003s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.237s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.003s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.002s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.000s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE6/TC-1 USD FE6,,,,2019-08-27 18:01:26,2019-08-27 18:01:27,0.706s,PASSED
random = new java.util.Random(),,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.001s,PASSED
compareHighestValueFsaDeathVsAddccMin = 6250000,,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.194s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(MAX_VALUE - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.001s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.031s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.001s,PASSED
println(parseResponse),,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.207s,PASSED
println(attributes),,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.001s,PASSED
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.002s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.002s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.002s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.002s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:26,2019-08-27 18:01:26,0.000s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE6/TC-1 USD FE6,,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.495s,PASSED
random = new java.util.Random(),,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 6250000,,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(MAX_VALUE - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.001s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.006s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.237s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.001s,PASSED
println(parseResponse),,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.000s,PASSED
println(attributes),,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.001s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.000s,PASSED
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.003s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.231s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.001s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.002s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.000s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE6/TC-1 USD FE6,,,,2019-08-27 18:01:27,2019-08-27 18:01:28,0.794s,PASSED
random = new java.util.Random(),,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 6250000,,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(MAX_VALUE - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.001s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.003s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.047s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.001s,PASSED
println(parseResponse),,,,2019-08-27 18:01:27,2019-08-27 18:01:27,0.002s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.000s,PASSED
println(attributes),,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.001s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.000s,PASSED
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.002s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.006s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.002s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.002s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.204s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE6/TC-1 USD FE6,,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.496s,PASSED
random = new java.util.Random(),,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 6250000,,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(MAX_VALUE - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.001s,PASSED
"comment(""Send request"")",,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.045s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.001s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.001s,PASSED
println(parseResponse),,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.000s,PASSED
println(attributes),,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.000s,PASSED
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.003s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.003s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.003s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.003s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:28,2019-08-27 18:01:28,0.001s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE6/TC-1 USD FE6,,,,2019-08-27 18:01:28,2019-08-27 18:01:29,0.741s,PASSED
random = new java.util.Random(),,,,2019-08-27 18:01:28,2019-08-27 18:01:29,0.251s,PASSED
compareHighestValueFsaDeathVsAddccMin = 6250000,,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(MAX_VALUE - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.001s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.003s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.031s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
println(parseResponse),,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.195s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
println(attributes),,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.001s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.002s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.002s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.002s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE6/TC-1 USD FE6,,,,2019-08-27 18:01:29,2019-08-27 18:01:30,0.494s,PASSED
random = new java.util.Random(),,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 6250000,,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(MAX_VALUE - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.001s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.237s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.032s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.001s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
println(parseResponse),,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
println(attributes),,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:29,2019-08-27 18:01:29,0.000s,PASSED
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:29,2019-08-27 18:01:30,0.203s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.002s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.001s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.001s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.001s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE6/TC-1 USD FE6,,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.736s,PASSED
random = new java.util.Random(),,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.001s,PASSED
compareHighestValueFsaDeathVsAddccMin = 6250000,,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(MAX_VALUE - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.039s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.184s,PASSED
println(parseResponse),,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.000s,PASSED
println(attributes),,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.000s,PASSED
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.002s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.003s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.002s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.251s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.000s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE6/TC-1 USD FE6,,,,2019-08-27 18:01:30,2019-08-27 18:01:31,0.502s,PASSED
random = new java.util.Random(),,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 6250000,,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(MAX_VALUE - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.001s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 18:01:30,2019-08-27 18:01:30,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.030s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.001s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.000s,PASSED
println(parseResponse),,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.001s,PASSED
println(attributes),,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.000s,PASSED
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.002s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.002s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.001s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.002s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.000s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE6/TC-1 USD FE6,,,,2019-08-27 18:01:31,2019-08-27 18:01:32,0.794s,PASSED
random = new java.util.Random(),,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 6250000,,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(MAX_VALUE - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.046s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.000s,PASSED
println(parseResponse),,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.001s,PASSED
println(attributes),,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.000s,PASSED
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.003s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.002s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:31,2019-08-27 18:01:31,0.002s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:32,2019-08-27 18:01:32,0.002s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:32,2019-08-27 18:01:32,0.000s,PASSED
